GADM_ID;GADM_ISO;GADM_NAME;DEGURBA_L1;1975;1980;1985;1990;1995;2000;2005;2010;2015;2020;2025;2030
114;JOR;Jordan;RUR;479572.8859;513846.9931;586576.4821;641099.2379;646936.4634;643036.9908;648578.409;679422.3294;711769.2897;710754.7663;714145.4205;727602.5095
115;JPN;Japan;UC;71088834.6;75651841.16;78725519.49;82000108.4;85476800.27;86319941.83;87812472.75;88677370.16;88144155.36;86642810.32;83815283.29;80783841.14
115;JPN;Japan;UCL;29661716.52;30035682.69;30262068.38;29593960.48;28295676.15;28871942.93;28559413.65;28099952.33;27839444.89;27420659.47;26898681.23;26384740.79
115;JPN;Japan;RUR;11661088.27;11936671.59;12131442.62;12092251.7;11661492.23;11611975.91;11426485.99;11328107.64;11267331.64;11181289.32;11246441.64;11346218.28
116;KAZ;Kazakhstan;UC;3994960.764;4352407.647;4717046.529;5131958.68;5141326.23;5001125.622;5441329.904;6290113.893;7545975.485;8455849.999;9191116.321;9977051.883
116;KAZ;Kazakhstan;UCL;4416395.505;4774828.364;5266583.297;5925008.071;5952650.314;5524051.251;5716388.643;5912061.659;5859672.103;6063384.159;6313151.894;6456416.837
116;KAZ;Kazakhstan;RUR;4748072.71;5046652.417;5431462.697;5811520.513;5341856.233;4713302.004;4500662.781;4427377.927;4431889.635;4462145.389;4554045.983;4697376.977
117;KEN;Kenya;UC;854290.3044;1302153.443;1806618.029;2611752.954;3518176.183;4760950.607;5895197.837;7547090.539;9560059.985;11869375.37;14899539.38;18663469.65
117;KEN;Kenya;UCL;4614860.887;5953990.424;7976570.105;10273860.74;12287153.97;14490598.62;17339313.85;21052744.71;24434362.16;27352064.2;29737723.7;31531715.73
117;KEN;Kenya;RUR;8218507.047;8968757.262;9710872.613;10324686.45;11130639.21;11667393.88;12688754.71;13012058.53;12971681.7;12914346.28;12865416.53;13114477.58
118;KGZ;Kyrgyzstan;UC;878314.5666;963606.562;1063186.043;1187125.106;1269055.543;1400850.943;1548522.168;1711293.726;1860010.09;2093114.298;2358620.11;2769871.017
118;KGZ;Kyrgyzstan;UCL;1410430.761;1588263.071;1749846.982;1867087.722;2008212.373;2147504.008;2212291.387;2290262.642;2497495.084;2608655.441;2763718.413;2797596.799
118;KGZ;Kyrgyzstan;RUR;966465.7734;1034562.547;1141009.019;1225834.416;1201897.469;1263210.278;1306474.308;1354828.281;1427000.941;1593202.039;1684494.326;1727436.809
119;KHM;Cambodia;UC;73539.05301;187698.8128;401976.8305;573125.9601;956923.6022;1391100.476;1855352.328;2209506.089;2620515.338;3304185.729;4309778.77;6343282.305
119;KHM;Cambodia;UCL;2493014.493;2085830.795;2943413.939;4196141.236;5712741.24;6365695.559;6730933.575;7167176.948;7543575.725;7683624.177;7492884.254;6240429.055
119;KHM;Cambodia;RUR;4171750;3940164.34;4044679.619;4154051.083;4262831.515;4371977.832;4667460.099;4988186.839;5245705.595;5388160.679;5453641.967;5448576.682
120;KIR;Kiribati;UC;0;0;0;0;0;0;0;0;0;0;0;54084.01939
120;KIR;Kiribati;UCL;14056.41943;16346.59879;19109.28425;23799.591;27735.57652;35499.36421;41382.15018;50569.7453;60295.09369;77911.9451;90279.44583;53378.754
120;KIR;Kiribati;RUR;46618.58062;44466.40127;47598.71591;51324.409;53745.4235;53326.63577;56781.84966;57425.25465;56411.90629;48551.05487;47704.55424;41257.22647
121;KNA;Saint Kitts and Nevis;UC;0;0;0;0;0;0;0;0;0;0;0;0
121;KNA;Saint Kitts and Nevis;UCL;26417.35292;26084.48269;25147.1521;19022.03141;19502.96327;20861.07179;21706.15928;22013.17197;22083.35561;20124.43514;19988.36591;20030.19271
121;KNA;Saint Kitts and Nevis;RUR;17470.64714;17012.51726;16996.84787;21613.96858;23047.03672;24599.92821;25018.84073;25389.828;25706.64445;27517.56489;27946.63411;28216.80726
122;KOR;South Korea;UC;23066537.45;25372092.46;28329518.55;31601932.37;33043264.04;34573737.56;35888159.77;36807859.49;38441337.99;39224903.03;39087392.42;38880988.99
122;KOR;South Korea;UCL;7043929.091;6877304.863;6863138.616;6632162.589;6786272.926;6879020.226;6909436.177;7106013.988;7583110.929;7502254.821;7451244.952;7267663.566
122;KOR;South Korea;RUR;5820206.62;5921087.194;6040028.248;5885926.057;5563878.594;5335842.127;5092017.848;4899284.721;4970101.416;5117698.569;5152007.899;5141723.284
123;KWT;Kuwait;UC;862523.9813;1265449.612;1619662.938;1437861.316;1388442.172;1626997.284;1901776.891;2585010.998;3396780.843;3835717.295;3860164.779;4002585.146
123;KWT;Kuwait;UCL;178934.8155;162515.9783;181660.0204;182227.0276;182018.5819;203669.9607;224175.7822;234319.4616;359626.2044;356922.8523;358386.865;382422.2227
123;KWT;Kuwait;RUR;54584.6586;65887.27653;87577.30121;54991.60462;84846.72432;104366.9395;109660.6447;124227.3062;152560.1172;168127.5651;169011.1133;180096.0531
124;LAO;Laos;UC;128957.4525;132673.9525;139134.5686;176340.8859;187043.1475;245858.2591;347290.3551;380326.9976;366835.1124;323273.005;328858.3396;327274.8238
124;LAO;Laos;UCL;375946.8909;452340.0813;584548.5921;690134.5818;882819.4937;1028786.925;1106547.412;1276580.273;1460400.187;1765820.035;2103073.18;2416209.353
124;LAO;Laos;RUR;2528710.926;2735270.471;3042507.942;3473889.558;3885810.855;4185549.077;4425837.064;4691126.967;4984097.659;5251278.525;5424176.44;5591970.335
125;LBN;Lebanon;UC;1870734.337;2005439.23;1953704.47;1735213.346;1835022.608;2046162.859;2305837.854;2534801.699;3161007.15;2861055.413;2476090.824;2197434.769
125;LBN;Lebanon;UCL;485573.0402;545156.8253;710322.3872;1180107.267;1437798.607;1601905.148;1670461.265;1782794.592;2656469.158;2190463.97;1955612.277;1853625.582
125;LBN;Lebanon;RUR;334064.1869;411159.6871;559147.1961;671409.9338;678441.7425;664254.0351;658566.4981;669231.0123;567615.094;600073.4102;655862.4746;653491.4221
126;LBR;Liberia;UC;181815.6036;309495.1346;501033.6903;1042376.49;482952.9752;965348.2567;1330941.372;1487693.075;1915190.002;2265894.307;2600352.978;3035826.506
126;LBR;Liberia;UCL;520548.2037;525184.0684;547633.538;319535.1953;500450.45;543806.6127;582132.3544;696888.0669;690566.7286;719291.202;823175.936;866145.4053
126;LBR;Liberia;RUR;969446.1625;1097642.537;1191187.326;849826.2756;1160265.24;1386968.021;1355803.977;1837688.068;2009475.974;2105280.459;2236087.279;2382076.805
127;LBY;Libya;UC;649779.8839;791390.2001;1074145.68;1343810.141;1570180.915;1952318.796;2452974.817;2902923.955;2657061.938;3071531.485;3205874.303;3386770.501
127;LBY;Libya;UCL;848485.2219;1168799.59;1428270.733;1609956.667;1840775.343;1832081.669;1906935.084;1982664.34;1968369.281;1899761.931;2034004.401;2109779.801
127;LBY;Libya;RUR;793438.4599;1002347.08;1181670.476;1282962.466;1321835.444;1370112.817;1477779.911;1606085.692;1566551.626;1682409.046;1798253.614;1898008.02
128;LCA;Saint Lucia;UC;0;0;0;0;0;0;0;0;0;0;0;0
128;LCA;Saint Lucia;UCL;72897.59127;77069.89228;82380.27057;89195.02352;100774.8592;106805.6816;115876.0162;120549.5198;129057.9795;130391.4621;132264.1734;134034.9469
128;LCA;Saint Lucia;RUR;38599.40876;44563.10781;50370.72946;53105.97649;51573.14081;52694.31821;49509.98359;50385.48013;46565.02038;48845.53784;49045.82665;49239.05308
129;LIE;Liechtenstein;UC;0;0;0;0;0;0;0;0;0;0;0;0
129;LIE;Liechtenstein;UCL;9606.398075;15845.13218;17541.27934;19629.73622;21181.55977;23606.23345;24980.52743;25908.32645;27307.91386;28878.18848;29724.23965;30570.23484
129;LIE;Liechtenstein;RUR;13536.75932;9214.82002;9225.099474;9038.365411;9589.707268;9249.167885;9430.298551;9818.678888;9865.545638;9728.134562;10160.37687;10251.19205
130;LKA;Sri Lanka;UC;3191518.501;3520415.135;3720214.227;4320538.335;4996915.568;5282069.627;5909539.516;6382491.133;6925194.644;7276465.062;7484508.254;7626560.453
130;LKA;Sri Lanka;UCL;6556413.738;7581118.092;8544656.544;9137176.444;9405468.922;9740938.299;10004220.29;10595233.24;10784818.07;10931025.28;11067602.64;11179546.18
130;LKA;Sri Lanka;RUR;3914940.762;3842111.772;3827467.23;3746379.222;3775187.51;3753363.075;3760106.197;3690832.631;3626684.289;3507588.662;3448135.112;3380863.368
131;LSO;Lesotho;UC;0;78727.12526;143318.0241;175088.7463;201192.634;212338.7546;216445.6291;225279.5537;235110.7558;283272.493;296516.0661;322150.3138
131;LSO;Lesotho;UCL;258544.3415;303770.3071;343470.924;435543.4539;485207.6129;535989.279;507712.5659;522247.3432;556792.5218;572396.0451;629114.3042;696233.9706
131;LSO;Lesotho;RUR;957868.1428;1025306.773;1130197.221;1188972.356;1248477.027;1250950.044;1253533.331;1274956.691;1326029.188;1397320.314;1453878.41;1481104.438
132;LTU;Lithuania;UC;1013198.932;1153335.828;1251180.711;1314357.554;1250480.831;1216804.409;1111973.005;1012356.098;896804.2614;861768.3697;749478.5271;699927.2446
132;LTU;Lithuania;UCL;857390.3858;876781.2016;901999.9112;920438.4512;959719.352;946126.24;883350.6903;816855.7797;825646.3774;773659.793;774270.712;735351.2658
132;LTU;Lithuania;RUR;1498975.461;1492300.065;1520868.032;1552278.125;1538356.213;1438045.241;1379554.931;1311264.964;1242885.429;1186425.589;1146290.721;1125165.477
133;LUX;Luxembourg;UC;68165.60574;70631.70762;70922.2527;68119.51465;69019.05955;72746.37327;73998.56917;99904.98529;124310.4792;148102.4514;161302.506;170117.8166
133;LUX;Luxembourg;UCL;139588.9304;144834.9207;145466.5312;155400.2773;173444.1422;189977.6456;206640.0729;213681.892;233580.1536;269357.7564;291272.6802;308851.8848
133;LUX;Luxembourg;RUR;144342.6272;146485.8477;148265.9675;155696.6786;162702.563;170046.9316;180822.1891;189603.2828;206854.8284;207656.5168;209899.25;212184.0376
134;LVA;Latvia;UC;902212.4218;971360.26;1013463.874;1039523.759;938556.1085;865459.1822;799632.5826;741073.3873;700024.3929;664003.1317;568238.8356;489392.977
134;LVA;Latvia;UCL;567022.5711;591304.731;612748.7147;621284.8099;612179.1891;557876.301;522421.3427;483314.4054;449543.6593;413538.0377;425423.9531;437405.821
134;LVA;Latvia;RUR;1023903.126;1009965.667;1029532.379;1029359.079;1020000.811;969838.5091;911750.2504;877717.0837;842777.447;819772.4211;797357.8486;774719.8165
135;MAF;Saint-Martin;UC;0;0;0;0;0;0;0;0;0;0;0;0
135;MAF;Saint-Martin;UCL;0;0;12459.65508;24917.71749;26676.33342;26818.86352;30738.92239;34703.40771;32681.88682;30261.41734;29986.90954;31062.24809
135;MAF;Saint-Martin;RUR;6691.453285;7865.553559;3438.151651;3518.93151;3317.594347;3518.541562;3442.749898;2501.881086;3275.723192;3325.091153;3621.798322;3461.813341
136;MAR;Morocco;UC;5960826.17;7445049.291;8908357.629;10313341.73;11817178.98;12968185.28;14239278.38;15816463.86;17576195.32;19134454.41;20605505.4;21973396.87
136;MAR;Morocco;UCL;4845247.445;5350442.191;6160125.435;6719233.479;7127406.206;7744839.004;8319943.246;8748634.646;9085197.344;9441492.398;9783677.769;10031040.94
136;MAR;Morocco;RUR;6522065.022;6885624.671;7269092.99;7540589.079;7656753.076;7843335.116;7875279.351;7902687.863;8020962.105;8114230.199;8183463.313;8223609.246
137;MCO;Monaco;UC;0;0;0;0;0;0;0;0;0;0;0;0
137;MCO;Monaco;UCL;26125.50148;27432.18007;29047.09789;30562.7525;31580.48587;32511.09258;32526.64367;33596.16299;36661.26966;36676.85483;35995.41912;36007.49751
137;MCO;Monaco;RUR;0;0;0;0;0;0;0;0;0;0;0;0
138;MDA;Moldova;UC;902358.1981;980774.7049;1057898.041;1118309.668;1133860.622;1073650.585;998931.4317;907493.3563;809174.45;696073.8707;729591.8044;716223.7824
138;MDA;Moldova;UCL;1489442.827;1527705.453;1609807.795;1677475.815;1621248.892;1540493.019;1408053.855;1233806.543;1015373.76;959960.9462;1046083.582;1013382.461
138;MDA;Moldova;RUR;1527150.767;1599873.804;1637606.287;1688368.971;1709572.358;1640766.223;1597831.695;1540763.069;1457638.869;1433504.106;1482834.015;1448555.54
139;MDG;Madagascar;UC;290641.4276;438844.3314;579711.5268;838958.7084;1129742.777;1545626.482;1893827.561;2610078.704;3692279.084;5179641.72;6733917.903;8191073.415
139;MDG;Madagascar;UCL;1271083.988;1547753.311;1879499.439;2293000.598;2841954.512;3461087.004;4271533.938;5158483.094;6000981.588;6778655.48;7835031.716;9336442.144
139;MDG;Madagascar;RUR;6159133.584;6961564.357;7838535.034;8750802.693;9897440.711;11209717.52;12626809.5;13962491.2;15157651.33;16266879.8;17228356.38;18076927.44
140;MDV;Maldives;UC;0;0;0;60778.61231;67174.88769;77780.0033;100730.1935;124907.659;153448.6864;224386.8763;229283.1943;230658.1641
140;MDV;Maldives;UCL;28817.03766;47447.50422;61288.80885;27822.64711;37060.47725;39463.92572;34485.30554;44952.63665;64248.53337;62330.72998;61865.35911;61300.67275
140;MDV;Maldives;RUR;114027.4623;117149.528;128773.3985;136355.7406;153972.6353;165263.0705;171802.501;191714.7041;217884.7803;227720.3929;224074.4471;220724.1625
141;MEX;Mexico;UC;23451545.28;30145045.37;35698626.48;42240107.55;47818553.18;53435149.07;57550662.51;62134342.76;67332213.41;67943121.12;70498901.24;73373644.97
141;MEX;Mexico;UCL;15367061.25;16444186.81;17463508.73;17915190.74;19357158.02;20766284.24;22909325.63;24639614.06;26185150.44;29385269.09;30728062.27;31608048.04
141;MEX;Mexico;RUR;19860212.52;21101434.36;21693500.38;21546872.33;22774751.31;23651793.49;24961867.44;25737698.48;26610867.2;28645885.7;29049183.84;29526905.69
142;MHL;Marshall Islands;UC;0;0;0;0;0;0;0;0;0;0;0;0
142;MHL;Marshall Islands;UCL;10701.91905;11261.60851;14666.2309;17915.13028;24693.72216;26878.48626;28264.17923;29373.41294;29289.125;25319.74079;25235.18899;26496.23571
142;MHL;Marshall Islands;RUR;16345.0809;20726.39156;24295.76912;28131.86974;26008.27791;27345.51369;26072.82076;24042.58703;20120.87501;18093.25924;17583.811;18236.76428
143;MKD;North Macedonia;UC;472874.1935;630438.1905;650753.3222;661849.529;641826.5187;649002.9952;702472.6396;707159.843;764880.5591;776409.7465;760399.3682;751268.6178
143;MKD;North Macedonia;UCL;744941.6894;692148.2513;744879.7975;768684.5195;743947.7408;792283.7999;774599.0543;793282.8955;768201.6518;770420.7132;756409.4087;746320.6493
143;MKD;North Macedonia;RUR;555957.9939;584168.6222;605544.223;613295.6286;597986.1252;596428.7237;601335.2217;593121.5726;574587.6251;563891.3409;565121.2246;574143.6201
144;MLI;Mali;UC;421054.6473;562699.6903;779158.2026;1118921.902;1334358.836;1740635.994;2499322.177;3397085.394;4346838.143;5480627.274;6913358.031;8492216.371
144;MLI;Mali;UCL;1650011.417;1756479.503;1806680.284;1761706.575;2088011.58;2426547.444;2743436.077;3174211.36;3677934.96;4419538.964;5080379.309;6116310.055
144;MLI;Mali;RUR;4612862.187;5050324.537;5599405.099;6063261.881;6499666.107;7074751.69;7940266.341;8960000.178;10090067.29;11322500.81;12762343.09;14099828.45
145;MLT;Malta;UC;220481.5546;226893.318;239278.8863;246198.941;253166.8851;271683.8991;273211.4589;273374.1143;298208.3139;354148.5054;366065.5113;366658.0769
145;MLT;Malta;UCL;70609.68598;75026.91219;80781.53068;91861.77394;103792.4035;103927.0253;112687.0756;120142.2758;132454.0727;135689.1504;146678.5941;155136.3601
145;MLT;Malta;RUR;28527.7596;31666.77004;29057.58303;27331.28518;24889.71161;23601.07579;24309.46583;25238.61;25916.61334;25520.34441;25552.89452;21630.56316
146;MMR;Myanmar;UC;21241236.35;21280993.47;20500141.71;19291909.33;18324383.72;17907205.49;18329633.48;19142428.71;19838673.13;20540145.69;21592908.91;22767829.2
146;MMR;Myanmar;UCL;4882296.229;5964296.542;7702926.37;9674923.423;11677178.74;13731382.72;14662716.81;15058268.87;15846829.83;16604955.77;17380569.2;17777063.64
146;MMR;Myanmar;RUR;4238789.164;6237303.335;8692789.859;11143473.32;12885772.51;13901493.59;14728909.01;15182522.25;15785771.39;16261760.44;16341024;16417194.72
147;MNE;Montenegro;UC;151765.9767;167053.7187;223736.0203;231537.9392;227944.249;172779.8806;184331.9312;191053.4423;197122.5862;204798.3083;205605.8915;152442.7922
147;MNE;Montenegro;UCL;294716.8746;304987.8352;260706.139;271289.5554;283734.1523;341871.235;326117.9498;317555.8959;325608.5164;310755.1885;304697.112;353059.5141
147;MNE;Montenegro;RUR;112039.5871;116706.5403;119764.0552;118286.2978;119922.3223;118134.5406;121838.4823;121833.2872;110641.9441;112908.9149;114538.0993;115402.7844
148;MNG;Mongolia;UC;238193.5613;284809.4797;351345.1577;427263.8;502993.8427;657774.8873;812319.5588;1018001.323;1233198.422;1548511.483;1731839.257;1868826.053
148;MNG;Mongolia;UCL;493024.0617;586629.6072;669655.4756;746201.1423;814496.5914;770511.6694;744444.9113;720276.2535;762701.4548;759392.6187;793640.3726;834688.7037
148;MNG;Mongolia;RUR;754251.561;826032.409;898328.0278;987436.4169;1011764.949;1020797.786;1000038.863;961323.6087;965248.3638;981911.5247;1007225.431;1026896.55
149;MNP;Northern Mariana Islands;UC;0;0;0;0;0;0;0;0;0;0;0;0
149;MNP;Northern Mariana Islands;UCL;0;0;17790.14697;28353.28002;33516.58226;60623.56686;48424.81962;37131.3731;37548.54645;33588.38466;34451.35997;35714.76724
149;MNP;Northern Mariana Islands;RUR;15269.00001;17612.99999;14250.85301;19648.71994;15200.41776;19714.43313;20600.18038;16955.62694;13965.45352;15998.61535;15803.64005;15463.23273
150;MOZ;Mozambique;UC;1164292.189;1661507.786;2010598.469;2405985.022;3371210.039;4171090.182;4984570.703;5996729.979;7489824.522;8693887.364;10472333.08;12599682.81
150;MOZ;Mozambique;UCL;2778011.327;3305137.021;3705781.376;3803867.025;4219148.473;4617235.549;5093433.971;5597058.617;6211519.955;6966518.081;8200630.847;9650129.041
150;MOZ;Mozambique;RUR;5769490.302;6455250.087;6974531.91;7109344.439;8023227.231;9003514.054;10158187.52;11507942.48;13173368.41;15552255.32;17198440.36;18709333.23
151;MRT;Mauritania;UC;63947.50745;111825.7019;261390.5603;444019.7877;501041.0341;580157.0772;776490.0441;988302.6984;1340112.047;1672947.803;2118111.139;2559222.754
151;MRT;Mauritania;UCL;264054.4644;379658.8168;422745.076;436560.2764;597255.7204;740165.0357;796100.6944;894134.3029;918491.1873;958701.8009;1014346.593;1133964.046
151;MRT;Mauritania;RUR;973697.9306;1013358.725;1059128.46;1121691.781;1275054.745;1365760.632;1430166.619;1527322.233;1677657.72;1858235.782;1988687.097;2130575.982
152;MSR;Montserrat;UC;0;0;0;0;0;0;0;0;0;0;0;0
152;MSR;Montserrat;UCL;10347.66983;10520.16166;10224.02764;9569.831216;7135.057758;0;0;0;0;0;0;0
152;MSR;Montserrat;RUR;1185.33017;931.8383343;888.9723652;1235.168805;1206.942271;5138.000001;4692.999997;4938;5058.999997;4500.000003;4358.99999;4301.000005
153;MTQ;Martinique;UC;128451.7784;128679.0377;130646.7064;131477.6855;130343.1112;127129.9599;115589.1877;106285.6115;98361.61034;96016.67616;91150.17104;90627.3824
153;MTQ;Martinique;UCL;108424.8845;106653.4648;110844.5176;123690.4909;163454.8604;209674.3908;183167.1507;190260.4655;190500.709;180104.6819;180290.1193;182281.2427
153;MTQ;Martinique;RUR;91918.33695;98453.49753;107236.7759;119102.8236;116144.0284;95738.64946;101613.6618;95634.92278;94652.68055;94269.6419;94378.70959;89563.37489
154;MUS;Mauritius;UC;420205.4003;445843.8474;475082.1965;504388.1926;525176.0666;546650.36;558908.7346;560392.3481;559267.3079;564863.4702;557430.5551;559163.4451
154;MUS;Mauritius;UCL;348914.9406;381237.4342;430653.9841;465247.8908;514606.0588;549601.9501;594123.3541;614341.9982;622337.4019;620305.5945;641105.9207;634208.0788
154;MUS;Mauritius;RUR;119171.6593;127783.7182;120032.8191;120653.9167;120424.8748;119677.6901;105015.9113;108595.6538;111548.2901;112658.9355;104673.5241;112053.4764
155;MWI;Malawi;UC;0;119173.7049;374312.0974;522504.3083;720666.9695;940866.0252;1216966.926;1451707.253;1850120.567;2110917.282;2609331.58;3249745.703
155;MWI;Malawi;UCL;779171.9919;1033972.147;1588707.834;2671661.949;2895780.563;3563767.551;4603914.253;6228241.042;8102480.415;10296434.84;12707058.02;15200752.48
155;MWI;Malawi;RUR;4496926.586;5108897.178;5654187.131;6332007.805;6480226.479;6703630.63;6911044.451;7011250.006;6954788.596;6934785.033;6678236.721;6450956.956
156;MYS;Malaysia;UC;2611843.351;3353709.48;4683828.316;6223071.955;7924555.425;10122330.14;12129984.29;14160357.51;16283184.1;18145279.05;19607956.82;20828970.44
156;MYS;Malaysia;UCL;5206360.975;5684037.211;5856935.71;6312040.635;7050967.262;7546854.871;8249772.753;8872178.133;9034828.267;9104338.278;9381465.805;9684970.303
156;MYS;Malaysia;RUR;3806994.427;4185678.788;4575453.876;4990154.014;5170048.2;5284691.165;5553527.299;5696410.878;5763420.812;5964049.894;6053381.23;6189607.524
157;MYT;Mayotte;UC;0;0;0;0;0;0;57826.31687;73748.03251;88368.84593;108597.1313;127510.6566;205406.7925
157;MYT;Mayotte;UCL;17464.36612;24252.0609;32826.79529;51438.492;87139.98429;128022.795;92688.60832;96504.49627;132184.4164;174863.8687;208988.1622;185687.7237
157;MYT;Mayotte;RUR;24632.6339;27980.9391;35460.2047;41220.50801;37801.0157;31192.20517;36627.0749;41533.47129;28991.73777;22126.00024;19522.1809;16484.4838
158;NAM;Namibia;UC;0;53052.94968;70998.72951;100114.8419;151586.4481;214757.1188;252180.7065;349429.8828;408609.9355;500168.2299;636834.3659;729576.7299
158;NAM;Namibia;UCL;195161.2209;186111.8316;222448.3037;270515.7838;319295.5162;368265.7261;421965.6092;438153.0029;510932.5062;522227.0374;507066.136;556549.3534
158;NAM;Namibia;RUR;679806.3179;735414.2351;799315.7336;997647.4868;1133664.962;1235244.207;1288430.642;1311673.581;1363153.056;1466603.878;1546705.652;1624753.217
159;NCL;New Caledonia;UC;0;0;52063.97982;55967.73788;65782.56063;72717.20184;74702.46536;91325.92559;106350.4701;122039.678;153190.4912;160014.3833
159;NCL;New Caledonia;UCL;64950.57336;74964.57647;29811.59128;33435.11168;35039.27541;41053.40985;52445.48169;60336.26411;61537.38318;65727.21154;47012.06733;52882.61769
159;NCL;New Caledonia;RUR;71652.52416;73636.55293;77828.55551;87863.31208;98881.47284;107768.8359;114995.703;109766.6254;115147.2055;98639.39883;98673.97426;99635.63006
160;NER;Niger;UC;650742.5874;788799.5233;1135554.215;1503444.81;2002161.865;2595041.669;3370140.633;4339163.898;5178544.299;5808995.934;6714576.628;8287031.216
160;NER;Niger;UCL;1340230.521;1634185.343;1816230.11;2205586.555;2645338.641;3236063.86;3655603.306;4252813.119;5066523.743;6368352.429;8880414.739;11941065.8
160;NER;Niger;RUR;3358896.382;3761263.15;4247363.388;4673679.239;5178264.418;5802590.159;6841552.887;8068474.991;9897016.525;12168983.97;13731228.54;14998011
161;NFK;Norfolk Island;UC;0;0;0;0;0;0;0;0;0;0;0;0
161;NFK;Norfolk Island;UCL;0;0;0;0;0;0;0;0;0;0;0;0
161;NFK;Norfolk Island;RUR;2875.638625;2765.319331;2767.038468;2746.939022;2569.318594;2645.946697;2531.572614;2450.106751;2286.833838;2152.09273;1998.404438;1854.315315
162;NGA;Nigeria;UC;17331298.07;22210858.37;27862957.73;33680576.32;41958428.14;50580385.71;60532340.48;73673873.97;87726450.03;101468699.2;115520785.8;132084890.4
162;NGA;Nigeria;UCL;27570727.02;30147113.49;32770140.28;36267506.07;39389644.89;43581082.9;48936870.42;53675463.72;59565143.38;65648251.73;75519051.76;84569338.48
162;NGA;Nigeria;RUR;17920060.11;20561607.97;22919494.89;25233370.74;26807607.83;28658507.23;30983969.43;33559338.67;36652083.47;41148946.5;43463674.7;45850986.16
163;NIC;Nicaragua;UC;880121.4341;1017921.542;1151819.338;1367357.56;1605512.661;1819539.21;2055161.52;2217717.698;2314673.378;2381363.496;2483120.856;2699343.831
163;NIC;Nicaragua;UCL;876218.6143;1034633.487;1218303.41;1325260.32;1466554.933;1555971.252;1515604.998;1616834.679;1808254.079;1963729.73;2148280.413;2208757.32
163;NIC;Nicaragua;RUR;1098916.981;1247773.549;1389064.056;1530139.104;1643357.533;1739885.37;1875256.708;2011648.022;2164882.15;2398273.883;2591684.411;2764862.311
164;NIU;Niue;UC;0;0;0;0;0;0;0;0;0;0;0;0
164;NIU;Niue;UCL;0;0;0;0;0;0;0;0;0;0;0;0
164;NIU;Niue;RUR;4269.999956;3636.99999;2848.00001;2532.999986;2338.999985;2074.000009;1856.000001;1812.000003;1847.000004;1942.000017;1935.000006;1948.000003
165;NLD;Netherlands;UC;5561545.987;5702736.057;5908757.271;6129656.498;6622122.465;7230326.596;7523725.009;7752876.25;8112921.553;8479142.797;8827921.373;8972949.074
165;NLD;Netherlands;UCL;5557996.432;5820141.52;5943484.615;6094591.304;6156786.369;6007223.73;6043314.388;6133729.716;6151476.104;6178361.238;6035155.387;6051279.037
165;NLD;Netherlands;RUR;2536694.731;2598578.731;2653807.553;2710284.035;2656587.809;2649132.027;2681480.208;2716139.778;2761365.459;2762163.106;2844212.324;2904313.284
166;NOR;Norway;UC;607936.9653;688694.929;714729.8937;751526.2428;794833.3397;863610.0077;964192.2921;1074756.722;1217679.922;1363138.873;1584773.001;1687210.279
166;NOR;Norway;UCL;1591935.598;1555690.78;1587307.096;1620148.408;1717583.561;1795504.261;1847842.639;1978866.546;2078814.185;2103923.253;2039885.405;2094366.44
166;NOR;Norway;RUR;1806278.231;1839949.224;1849048.546;1868266.659;1845098.319;1830112.869;1809501.834;1833700.038;1891112.924;1909733.061;1926491.188;1963198.103
167;NPL;Nepal;UC;3081380.052;3443579.545;3609271.132;3329130.549;3117707.93;2993710.737;3398401.083;4217401.478;5240909.524;6278308.292;7528664.995;8765228.479
167;NPL;Nepal;UCL;4589061.32;5265236.828;6574147.299;8482501.508;10944246.46;13261075.08;14651464.76;14822059.47;14346931.06;15331303.46;16642358.2;17094808.71
167;NPL;Nepal;RUR;6256160.332;6890391.578;7353640.555;7797070.871;8230071.634;8285184.896;8210383.915;8095857.395;7999130.77;7716924.29;7381944.16;7246909.102
168;NRU;Nauru;UC;0;0;0;0;0;0;0;0;0;0;0;0
168;NRU;Nauru;UCL;5938.447456;6164.836053;7364.504326;8419.689681;8979.637969;8972.002532;9154.414132;9041.501699;10174.06471;11537.78994;12177.10246;12545.09805
168;NRU;Nauru;RUR;1260.552546;1470.163998;948.4956682;1178.310291;1336.362072;1404.997429;1163.585894;1199.498302;1010.935254;777.2100764;801.8975359;812.9019865
169;NZL;New Zealand;UC;944878.1844;1053000.369;1162666.758;1213122.687;1361098.755;1517644.646;1699370.848;1797296.418;2084123.865;2503546.131;2639977.33;2788511.869
169;NZL;New Zealand;UCL;1213892.917;1157397.871;1141588.232;1197540.445;1298068.317;1298604.044;1353472.11;1425408.091;1333857.775;1361805.957;1433714.266;1446269.344
169;NZL;New Zealand;RUR;936632.7366;936761.3634;964093.0932;986721.7487;1014721.735;1039013.019;1079933.506;1123628.724;1172603.418;1195780.912;1237003.403;1260888.788
170;OMN;Oman;UC;0;66713.04451;77743.17984;161540.5987;490882.1307;522299.3184;558952.1264;706113.1501;1343128.739;1759763.59;2083987.781;2399372.032
170;OMN;Oman;UCL;332954.121;455081.1946;715139.796;991851.3451;1005239.257;1103846.131;1198951.706;1385433.816;1892941.442;1781835.1;1678846.058;1671089.764
